Index,Klasifikasi
255756,Kesehatan
154461,Pendidikan
269826,Pendidikan
12530,Kesehatan
9355,Pendidikan
259461,Lainnya
313244,Kesehatan
210442,Pendidikan
290820,Lainnya
58732,Pendidikan
314747,Lainnya
258738,Pendidikan
3652,Pendidikan
5130,Pendidikan
290351,Pendidikan
273186,Pendidikan
40332,Kesehatan
100601,Kesehatan
138042,Kesehatan
41349,Lainnya
141543,Pendidikan
83611,Kesehatan
271377,Kesehatan
82509,Pendidikan
247873,Kesehatan
251146,Pendidikan
79107,Pendidikan
235849,Kesehatan
288175,Lainnya
67554,Lainnya
86282,Lainnya
229401,Pendidikan
11376,Pendidikan
116624,Lainnya
315998,Pendidikan
151447,Lainnya
54571,Kesehatan
91223,Lainnya
142184,Kesehatan
156734,Pendidikan
320737,Lainnya
79735,Kesehatan
83206,Pendidikan
293482,Pendidikan
228419,Pendidikan
106067,Kesehatan
241414,Kesehatan
138432,Pendidikan
250348,Lainnya
226911,Lainnya
86343,Lainnya
99457,Kesehatan
321337,Lainnya
319822,Pendidikan
87557,Kesehatan
189107,Pendidikan
274620,Pendidikan
137881,Lainnya
252404,Pendidikan
62826,Pendidikan
167604,Lainnya
275645,Pendidikan
283905,Kesehatan
148190,Kesehatan
78711,Pendidikan
224829,Pendidikan
105776,Pendidikan
123459,Kesehatan
4019,Kesehatan
285590,Pendidikan
29582,Kesehatan
217585,Pendidikan
140511,Lainnya
116226,Lainnya
76576,Pendidikan
200127,Pendidikan
34341,Kesehatan
323177,Lainnya
218463,Pendidikan
26118,Lainnya
124918,Lainnya
41874,Pendidikan
280395,Pendidikan
297453,Kesehatan
175657,Pendidikan
15951,Kesehatan
101897,Lainnya
319530,Kesehatan
83186,Pendidikan
36868,Lainnya
191160,Kesehatan
319707,Pendidikan
28744,Lainnya
240809,Lainnya
223825,Kesehatan
288452,Lainnya
77966,Lainnya
56276,Kesehatan
321591,Pendidikan
272419,Lainnya
153484,Lainnya
273409,Kesehatan
289346,Kesehatan
242481,Kesehatan
322942,Pendidikan
147651,Pendidikan
125,Pendidikan
25217,Kesehatan
245733,Pendidikan
88837,Pendidikan
42655,Kesehatan
247407,Kesehatan
123750,Pendidikan
116612,Lainnya
231503,Lainnya
230472,Pendidikan
228041,Kesehatan
277632,Pendidikan
11841,Pendidikan
95314,Pendidikan
253778,Lainnya
22605,Lainnya
263569,Pendidikan
151732,Lainnya
17593,Kesehatan
149285,Lainnya
101891,Lainnya
105624,Lainnya
85410,Lainnya
295113,Kesehatan
264102,Kesehatan
280244,Kesehatan
278039,Pendidikan
41191,Pendidikan
187822,Pendidikan
149129,Pendidikan
261546,Lainnya
228665,Kesehatan
65079,Kesehatan
29025,Kesehatan
55615,Kesehatan
257183,Pendidikan
242948,Pendidikan
44826,Lainnya
17980,Pendidikan
39750,Pendidikan
148278,Kesehatan
85647,Pendidikan
199547,Lainnya
151426,Pendidikan
289375,Pendidikan
287025,Kesehatan
187005,Kesehatan
40750,Lainnya
190414,Kesehatan
64979,Kesehatan
67943,Lainnya
274966,Kesehatan
214618,Lainnya
112308,Lainnya
170499,Pendidikan
16946,Pendidikan
15520,Pendidikan
84004,Pendidikan
321375,Kesehatan
309673,Kesehatan
198945,Pendidikan
287810,Pendidikan
205881,Lainnya
291951,Lainnya
235266,Lainnya
249658,Lainnya
47026,Kesehatan
218359,Lainnya
188109,Pendidikan
137996,Lainnya
255194,Kesehatan
52667,Lainnya
288294,Lainnya
128019,Kesehatan
238348,Lainnya
221841,Pendidikan
210183,Lainnya
50148,Pendidikan
84121,Lainnya
231844,Kesehatan
159008,Lainnya
114484,Kesehatan
69750,Kesehatan
31580,Kesehatan
133558,Lainnya
52551,Kesehatan
88778,Lainnya
165576,Kesehatan
259297,Lainnya
139699,Lainnya
99363,Pendidikan
120153,Kesehatan
285175,Lainnya
142251,Pendidikan
11336,Pendidikan
107599,Kesehatan
24603,Kesehatan
239022,Pendidikan
58401,Pendidikan
216709,Pendidikan
23915,Kesehatan
238250,Kesehatan
174410,Pendidikan
32696,Pendidikan
247416,Lainnya
220596,Lainnya
24817,Pendidikan
279084,Lainnya
288696,Pendidikan
298294,Lainnya
36013,Pendidikan
299782,Pendidikan
189415,Pendidikan
238153,Kesehatan
103848,Lainnya
158130,Kesehatan
216371,Kesehatan
126898,Lainnya
188187,Lainnya
302810,Pendidikan
160695,Pendidikan
222705,Pendidikan
237451,Pendidikan
6133,Kesehatan
34968,Kesehatan
179589,Kesehatan
194288,Kesehatan
87596,Lainnya
207324,Lainnya
228085,Lainnya
148073,Pendidikan
235685,Kesehatan
4009,Lainnya
66935,Kesehatan
193545,Kesehatan
231419,Kesehatan
24330,Kesehatan
294924,Kesehatan
288439,Kesehatan
246062,Kesehatan
35631,Pendidikan
34018,Pendidikan
172398,Kesehatan
303232,Pendidikan
17976,Pendidikan
297421,Kesehatan
155786,Pendidikan
65629,Kesehatan
245896,Pendidikan
222683,Pendidikan
88796,Lainnya
163815,Kesehatan
70016,Lainnya
109110,Lainnya
13826,Lainnya
30032,Kesehatan
230709,Kesehatan
314776,Kesehatan
207167,Kesehatan
157910,Lainnya
103932,Lainnya
11476,Pendidikan
48325,Kesehatan
55198,Lainnya
63905,Pendidikan
231311,Pendidikan
276054,Pendidikan
324593,Lainnya
30781,Lainnya
3278,Kesehatan
320720,Kesehatan
323551,Lainnya
235934,Pendidikan
207443,Pendidikan
202990,Pendidikan
292453,Pendidikan
86352,Lainnya
69214,Kesehatan
231938,Kesehatan
124928,Pendidikan
210819,Lainnya
170767,Pendidikan
266303,Kesehatan
34917,Pendidikan
97753,Pendidikan
94356,Lainnya
177063,Pendidikan
247853,Kesehatan
105853,Pendidikan
295704,Pendidikan
177758,Lainnya
4519,Kesehatan
56362,Lainnya
132552,Pendidikan
25686,Lainnya
167128,Lainnya
110691,Kesehatan
252150,Kesehatan
163639,Pendidikan
225781,Kesehatan
46678,Lainnya
283474,Lainnya
123879,Lainnya
28039,Lainnya
164049,Pendidikan
321923,Kesehatan
280438,Lainnya
16181,Kesehatan
61107,Kesehatan
85360,Pendidikan
53549,Lainnya
96219,Pendidikan
233512,Pendidikan
113528,Kesehatan
309410,Pendidikan
98861,Kesehatan
86936,Pendidikan
70107,Kesehatan
193959,Lainnya
168546,Lainnya
220571,Lainnya
282669,Kesehatan
253411,Pendidikan
251735,Lainnya
106924,Kesehatan
9805,Lainnya
11400,Pendidikan
208113,Pendidikan
181681,Kesehatan
291832,Kesehatan
54189,Lainnya
154746,Pendidikan
289044,Kesehatan
152327,Lainnya
13951,Kesehatan
207033,Pendidikan
213760,Kesehatan
255387,Lainnya
277722,Pendidikan
141914,Kesehatan
104,Lainnya
21585,Lainnya
106025,Pendidikan
73067,Lainnya
263716,Kesehatan
121205,Lainnya
101854,Lainnya
108440,Kesehatan
70912,Kesehatan
109771,Kesehatan
277525,Kesehatan
8891,Pendidikan
323962,Pendidikan
260996,Lainnya
263583,Kesehatan
34655,Pendidikan
258873,Pendidikan
168338,Pendidikan
262240,Pendidikan
178205,Kesehatan
258847,Kesehatan
802,Lainnya
235494,Kesehatan
190596,Kesehatan
283128,Lainnya
146780,Kesehatan
164108,Kesehatan
13273,Kesehatan
235712,Lainnya
76459,Pendidikan
323471,Kesehatan
269220,Lainnya
137341,Kesehatan
321100,Kesehatan
311690,Lainnya
49720,Pendidikan
3113,Lainnya
59269,Lainnya
306416,Pendidikan
243389,Kesehatan
7463,Kesehatan
5690,Lainnya
290853,Pendidikan
104465,Lainnya
256913,Pendidikan
277960,Lainnya
200438,Pendidikan
282704,Pendidikan
120013,Kesehatan
15370,Kesehatan
44387,Kesehatan
8330,Lainnya
62512,Pendidikan
235936,Pendidikan
69192,Lainnya
177659,Pendidikan
58624,Lainnya
139104,Kesehatan
184922,Lainnya
224998,Pendidikan
46694,Pendidikan
9352,Lainnya
250201,Kesehatan
235696,Kesehatan
241340,Pendidikan
322236,Kesehatan
148615,Pendidikan
212172,Lainnya
46604,Kesehatan
214628,Pendidikan
126340,Lainnya
208050,Kesehatan
321777,Lainnya
293471,Kesehatan
7016,Pendidikan
184269,Lainnya
9569,Lainnya
216865,Pendidikan
236999,Kesehatan
56465,Kesehatan
63193,Kesehatan
242153,Pendidikan
303070,Pendidikan
301866,Pendidikan
306140,Kesehatan
167257,Kesehatan
312574,Lainnya
23236,Lainnya
290792,Lainnya
308267,Lainnya
293257,Kesehatan
233746,Lainnya
75210,Lainnya
236484,Kesehatan
277661,Kesehatan
247369,Pendidikan
188200,Kesehatan
52793,Lainnya
211888,Kesehatan
103172,Pendidikan
57785,Pendidikan
257749,Pendidikan
191014,Kesehatan
73523,Pendidikan
305424,Kesehatan
128204,Kesehatan
324554,Pendidikan
14840,Lainnya
159498,Kesehatan
705,Pendidikan
309439,Kesehatan
155395,Kesehatan
176133,Lainnya
77158,Lainnya
80001,Kesehatan
24788,Pendidikan
230983,Kesehatan
229186,Pendidikan
5546,Pendidikan
207452,Pendidikan
38511,Pendidikan
302522,Kesehatan
210397,Kesehatan
119411,Pendidikan
243209,Lainnya
132407,Pendidikan
232745,Kesehatan
287133,Lainnya
79704,Pendidikan
314364,Pendidikan
192943,Lainnya
290726,Kesehatan
74995,Lainnya
72528,Lainnya
208523,Pendidikan
94275,Lainnya
177901,Pendidikan
6095,Kesehatan
287743,Pendidikan
251495,Lainnya
258333,Kesehatan
176283,Lainnya
158291,Lainnya
123456,Pendidikan
249128,Lainnya
207645,Kesehatan
262188,Kesehatan
256171,Pendidikan
307530,Lainnya
246549,Kesehatan
296091,Lainnya
301374,Kesehatan
75733,Kesehatan
38489,Lainnya
28000,Pendidikan
41980,Kesehatan
183045,Kesehatan
238008,Kesehatan
283513,Lainnya
39080,Kesehatan
203622,Pendidikan
282769,Pendidikan
151083,Kesehatan
156163,Lainnya
195664,Lainnya
168874,Lainnya
153058,Kesehatan
262382,Lainnya
168202,Kesehatan
1700,Kesehatan
130964,Pendidikan
142397,Kesehatan
87148,Kesehatan
185370,Pendidikan
214391,Lainnya
84093,Pendidikan
221621,Lainnya
179653,Kesehatan
300750,Pendidikan
17729,Lainnya
118870,Pendidikan
29508,Pendidikan
146691,Kesehatan
50988,Kesehatan
148043,Lainnya
193375,Pendidikan
303446,Lainnya
111153,Pendidikan
161051,Pendidikan
247199,Lainnya
81758,Kesehatan
312171,Pendidikan
307787,Pendidikan
63857,Lainnya
128405,Pendidikan
191523,Kesehatan
90234,Lainnya
90595,Pendidikan
174910,Lainnya
191115,Lainnya
279794,Pendidikan
203171,Lainnya
318828,Kesehatan
34033,Pendidikan
67980,Pendidikan
195045,Kesehatan
17856,Lainnya
112365,Pendidikan
304665,Kesehatan
86911,Pendidikan
182800,Lainnya
309528,Kesehatan
71768,Kesehatan
47556,Lainnya
114912,Lainnya
110576,Kesehatan
134658,Lainnya
13057,Kesehatan
140925,Lainnya
31923,Lainnya
145254,Pendidikan
248053,Lainnya
154364,Lainnya
153549,Kesehatan
191472,Kesehatan
125044,Kesehatan
123460,Pendidikan
310592,Lainnya
143413,Kesehatan
232562,Kesehatan
254177,Pendidikan
80709,Kesehatan
61753,Pendidikan
171114,Lainnya
29451,Pendidikan
6411,Pendidikan
181310,Kesehatan
160836,Lainnya
16126,Kesehatan
213999,Pendidikan
245829,Lainnya
225608,Kesehatan
147181,Kesehatan
257165,Kesehatan
49140,Lainnya
142349,Kesehatan
93140,Lainnya
74894,Pendidikan
61549,Kesehatan
184010,Lainnya
221848,Kesehatan
159450,Kesehatan
205871,Pendidikan
53490,Lainnya
292075,Lainnya
67866,Lainnya
47842,Kesehatan
15267,Lainnya
101336,Lainnya
244835,Pendidikan
123791,Pendidikan
320834,Kesehatan
260622,Kesehatan
97309,Lainnya
163065,Kesehatan
319768,Lainnya
313729,Pendidikan
143178,Pendidikan
234113,Pendidikan
292017,Lainnya
18734,Pendidikan
176109,Pendidikan
91016,Kesehatan
23367,Pendidikan
96101,Pendidikan
251463,Kesehatan
69368,Kesehatan
96807,Lainnya
222009,Kesehatan
111238,Kesehatan
177828,Lainnya
51780,Pendidikan
223176,Kesehatan
17540,Pendidikan
99833,Pendidikan
92038,Lainnya
233709,Lainnya
201756,Lainnya
80055,Lainnya
28777,Lainnya
56691,Pendidikan
9294,Pendidikan
83705,Kesehatan
274205,Pendidikan
125180,Kesehatan
248344,Lainnya
272804,Kesehatan
62326,Lainnya
255087,Pendidikan
321760,Lainnya
29702,Lainnya
34489,Pendidikan
15026,Pendidikan
81953,Kesehatan
44109,Kesehatan
7794,Lainnya
168319,Kesehatan
293952,Lainnya
202529,Pendidikan
227388,Kesehatan
130180,Lainnya
206779,Lainnya
257767,Kesehatan
256101,Pendidikan
283938,Lainnya
296350,Lainnya
127680,Lainnya
205943,Kesehatan
170391,Lainnya
133719,Lainnya
136077,Pendidikan
253051,Lainnya
279015,Lainnya
272471,Lainnya
88288,Lainnya
169018,Kesehatan
257553,Pendidikan
258995,Lainnya
140426,Kesehatan
204175,Lainnya
12780,Lainnya
86286,Lainnya
12346,Kesehatan
283131,Lainnya
320797,Lainnya
253713,Lainnya
121978,Kesehatan
21853,Kesehatan
109618,Lainnya
3741,Kesehatan
226475,Pendidikan
83790,Kesehatan
229872,Lainnya
160570,Lainnya
71529,Kesehatan
92481,Pendidikan
112481,Kesehatan
247927,Lainnya
196527,Lainnya
13629,Kesehatan
167683,Pendidikan
221840,Pendidikan
322513,Kesehatan
233604,Lainnya
272971,Kesehatan
86396,Lainnya
229731,Kesehatan
297540,Kesehatan
20789,Kesehatan
29383,Kesehatan
11747,Kesehatan
2643,Lainnya
245850,Kesehatan
168652,Pendidikan
157513,Lainnya
301960,Kesehatan
202071,Lainnya
214031,Kesehatan
205773,Kesehatan
282344,Pendidikan
53544,Pendidikan
177666,Lainnya
29701,Kesehatan
238787,Kesehatan
60622,Kesehatan
64448,Pendidikan
3746,Kesehatan
300229,Kesehatan
136043,Pendidikan
5039,Lainnya
312249,Pendidikan
124276,Lainnya
319810,Lainnya
118073,Pendidikan
205180,Lainnya
179782,Lainnya
348,Lainnya
192354,Kesehatan
98063,Lainnya
254790,Pendidikan
46691,Lainnya
116820,Pendidikan
324564,Pendidikan
3191,Lainnya
176296,Kesehatan
40882,Lainnya
11579,Kesehatan
213626,Kesehatan
64065,Lainnya
190820,Kesehatan
241894,Kesehatan
104029,Pendidikan
50321,Lainnya
233679,Lainnya
199217,Lainnya
249385,Kesehatan
161154,Lainnya
228249,Kesehatan
174289,Kesehatan
63020,Lainnya
301764,Kesehatan
32407,Lainnya
118280,Pendidikan
110289,Lainnya
192978,Kesehatan
80729,Pendidikan
198268,Pendidikan
307228,Lainnya
242041,Lainnya
241295,Pendidikan
2613,Pendidikan
124753,Pendidikan
208517,Kesehatan
95863,Lainnya
95134,Lainnya
212691,Pendidikan
287917,Lainnya
300777,Pendidikan
152652,Lainnya
274138,Kesehatan
204920,Lainnya
126825,Kesehatan
115255,Kesehatan
312298,Kesehatan
234005,Pendidikan
50114,Lainnya
224864,Lainnya
140972,Lainnya
33877,Lainnya
42568,Kesehatan
249789,Pendidikan
80158,Kesehatan
184213,Kesehatan
92660,Lainnya
3484,Lainnya
205576,Kesehatan
269117,Lainnya
314153,Kesehatan
231688,Pendidikan
110248,Kesehatan
9448,Lainnya
136380,Pendidikan
279952,Kesehatan
16168,Lainnya
173987,Lainnya
136958,Pendidikan
29130,Pendidikan
53961,Lainnya
24810,Kesehatan
148667,Pendidikan
164413,Pendidikan
84033,Pendidikan
142952,Kesehatan
319584,Pendidikan
163071,Pendidikan
314823,Lainnya
164125,Lainnya
183607,Lainnya
252089,Pendidikan
125625,Pendidikan
141357,Lainnya
170252,Pendidikan
176088,Lainnya
187351,Kesehatan
218611,Kesehatan
317801,Kesehatan
80238,Lainnya
131520,Pendidikan
31290,Kesehatan
161658,Pendidikan
44349,Pendidikan
282578,Pendidikan
169441,Pendidikan
280887,Lainnya
173777,Pendidikan
200955,Pendidikan
209883,Lainnya
323587,Pendidikan
217143,Kesehatan
126495,Pendidikan
213009,Lainnya
233876,Kesehatan
149919,Pendidikan
199359,Pendidikan
324465,Kesehatan
53054,Pendidikan
323205,Kesehatan
276561,Lainnya
45645,Kesehatan
224796,Pendidikan
57575,Pendidikan
290264,Pendidikan
104943,Pendidikan
266572,Lainnya
66181,Pendidikan
129983,Lainnya
225609,Lainnya
27266,Lainnya
285433,Pendidikan
105269,Lainnya
172594,Pendidikan
216488,Pendidikan
318279,Pendidikan
73399,Lainnya
8611,Kesehatan
98248,Kesehatan
7560,Lainnya
58243,Kesehatan
173242,Kesehatan
196127,Lainnya
204416,Kesehatan
144345,Lainnya
303517,Lainnya
69087,Pendidikan
53272,Kesehatan
299700,Lainnya
93274,Pendidikan
131198,Lainnya
309375,Lainnya
298580,Lainnya
315715,Pendidikan
91388,Lainnya
65162,Lainnya
231227,Lainnya
84177,Kesehatan
70419,Kesehatan
268296,Pendidikan
247632,Lainnya
137453,Kesehatan
53935,Kesehatan
283667,Pendidikan
165578,Pendidikan
110676,Kesehatan
244926,Lainnya
103750,Kesehatan
215845,Pendidikan
101330,Kesehatan
100238,Pendidikan
191385,Kesehatan
27379,Kesehatan
207501,Lainnya
206755,Pendidikan
152377,Pendidikan
92321,Lainnya
37911,Lainnya
57017,Kesehatan
156124,Kesehatan
157976,Lainnya
299989,Lainnya
24303,Kesehatan
130300,Lainnya
34715,Lainnya
49314,Pendidikan
121028,Pendidikan
299988,Lainnya
288928,Pendidikan
49557,Pendidikan
138466,Lainnya
315762,Lainnya
160884,Pendidikan
122395,Kesehatan
267899,Lainnya
323503,Kesehatan
120101,Lainnya
21787,Kesehatan
165053,Kesehatan
150679,Kesehatan
144065,Pendidikan
100613,Kesehatan
154016,Kesehatan
9104,Lainnya
222767,Lainnya
182443,Kesehatan
155698,Lainnya
244282,Kesehatan
234457,Lainnya
217735,Lainnya
46584,Lainnya
246706,Lainnya
285325,Lainnya
277623,Kesehatan
152848,Lainnya
207368,Lainnya
7692,Pendidikan
52947,Pendidikan
206874,Pendidikan
232310,Kesehatan
187413,Pendidikan
316855,Kesehatan
279751,Kesehatan
111950,Lainnya
36379,Kesehatan
310392,Pendidikan
97544,Lainnya
199238,Kesehatan
100055,Kesehatan
8826,Lainnya
309424,Lainnya
175854,Pendidikan
8859,Kesehatan
195347,Kesehatan
290456,Pendidikan
206800,Lainnya
91986,Lainnya
7762,Kesehatan
134403,Lainnya
225501,Pendidikan
295070,Lainnya
171356,Lainnya
206602,Lainnya
232686,Pendidikan
230746,Pendidikan
78233,Pendidikan
227686,Lainnya
44880,Lainnya
182154,Pendidikan
67469,Kesehatan
44630,Pendidikan
136789,Kesehatan
284110,Kesehatan
36659,Kesehatan
213449,Kesehatan
249788,Kesehatan
169597,Kesehatan
148221,Pendidikan
122372,Kesehatan
258222,Kesehatan
294598,Pendidikan
131368,Lainnya
53120,Kesehatan
165495,Kesehatan
124232,Lainnya
284843,Kesehatan
212733,Pendidikan
252620,Kesehatan
112809,Kesehatan
241058,Pendidikan
224085,Pendidikan
272359,Kesehatan
19458,Kesehatan
226360,Pendidikan
62621,Lainnya
256676,Kesehatan
203131,Kesehatan
302429,Pendidikan
37877,Lainnya
244954,Lainnya
118974,Pendidikan
48892,Lainnya
94261,Kesehatan
207244,Kesehatan
134342,Lainnya
162801,Lainnya
134242,Lainnya
107593,Pendidikan
197135,Lainnya
44482,Lainnya
322138,Kesehatan
217431,Kesehatan
100945,Pendidikan
60670,Kesehatan
162594,Lainnya
131660,Pendidikan
155613,Kesehatan
191065,Pendidikan
105291,Pendidikan
291239,Lainnya
313952,Lainnya
48891,Lainnya
243114,Lainnya
23882,Pendidikan
312091,Lainnya
17668,Lainnya
303231,Kesehatan
284823,Pendidikan
165786,Lainnya
240808,Pendidikan
316918,Kesehatan
184778,Lainnya
270912,Pendidikan
63750,Kesehatan
187406,Pendidikan
215551,Pendidikan
307215,Pendidikan
61109,Pendidikan
119715,Pendidikan
317357,Pendidikan
271467,Pendidikan
189919,Kesehatan
188830,Pendidikan
100705,Pendidikan
319240,Lainnya
209312,Lainnya
154670,Pendidikan
42994,Pendidikan
154276,Lainnya
61088,Pendidikan
146876,Pendidikan
151305,Kesehatan
82323,Lainnya
305713,Kesehatan
141154,Lainnya
140094,Lainnya
42708,Pendidikan
27319,Kesehatan
106519,Lainnya
267982,Pendidikan
159062,Pendidikan
146686,Lainnya
71333,Pendidikan
66880,Kesehatan
295972,Kesehatan
102349,Pendidikan
270233,Lainnya
317325,Pendidikan
190084,Lainnya
146029,Lainnya
139950,Kesehatan
151351,Lainnya
38340,Kesehatan
135994,Pendidikan
318238,Pendidikan
136505,Lainnya
265369,Lainnya
259487,Lainnya
301797,Lainnya
619,Lainnya
76347,Kesehatan
190446,Lainnya
169675,Kesehatan
274817,Pendidikan
145001,Lainnya
254163,Pendidikan
172009,Kesehatan
32505,Kesehatan
263261,Pendidikan
299510,Lainnya
96258,Pendidikan
122350,Lainnya
287647,Kesehatan
187753,Pendidikan
255229,Kesehatan
152347,Lainnya
44181,Pendidikan
10250,Pendidikan
219637,Kesehatan
34293,Lainnya
297888,Lainnya
252562,Kesehatan
301597,Lainnya
215749,Pendidikan
172105,Kesehatan
318869,Lainnya
57338,Pendidikan
77427,Kesehatan
114500,Kesehatan
169869,Pendidikan
174617,Pendidikan
150951,Kesehatan
193229,Lainnya
135905,Lainnya
10061,Pendidikan
305102,Pendidikan
227251,Pendidikan
121544,Kesehatan
233595,Kesehatan
320347,Kesehatan
119399,Pendidikan
240829,Pendidikan
417,Pendidikan
17654,Kesehatan
42808,Lainnya
146882,Lainnya
61703,Lainnya
319541,Pendidikan
180205,Lainnya
258080,Kesehatan
46715,Kesehatan
85022,Pendidikan
142103,Kesehatan
220478,Lainnya
163944,Lainnya
322246,Kesehatan
252190,Lainnya
149779,Pendidikan
50485,Lainnya
205564,Lainnya
169717,Lainnya
30067,Kesehatan
111651,Lainnya
24325,Lainnya
241935,Lainnya
234904,Pendidikan
215609,Kesehatan
228635,Pendidikan
299356,Kesehatan
158558,Kesehatan
251747,Kesehatan
174965,Lainnya
97185,Lainnya
